ControllerAimAssistState;ControllerHover;ControllerName;ControllerOffset;ControllerSmoothed;CurrentMoleToHitId;CurrentMoleToHitIndexX;CurrentMoleToHitIndexY;CurrentMoleToHitPositionLocalX;CurrentMoleToHitPositionLocalY;CurrentMoleToHitPositionLocalZ;CurrentMoleToHitPositionWorldX;CurrentMoleToHitPositionWorldY;CurrentMoleToHitPositionWorldZ;DualTask;Email;Event;EventType;EyePatch;Framecount;GameDuration;GameId;GameSpeed;GameState;GameTimeLeft;GameTimeSpent;GeometricMirror;HeadCameraPosWorldX;HeadCameraPosWorldY;HeadCameraPosWorldZ;HeadCameraRotEulerX;HeadCameraRotEulerY;HeadCameraRotEulerZ;HeadCameraRotTravelX;HeadCameraRotTravelY;HeadCameraRotTravelZ;HideWall;HideWallAmount;LastShotControllerRawPointingDirectionX;LastShotControllerRawPointingDirectionY;LastShotControllerRawPointingDirectionZ;LeftControllerLaserPosTravelX;LeftControllerLaserPosTravelY;LeftControllerLaserPosTravelZ;LeftControllerLaserPosWorldX;LeftControllerLaserPosWorldY;LeftControllerLaserPosWorldZ;LeftControllerLaserRotEulerX;LeftControllerLaserRotEulerY;LeftControllerLaserRotEulerZ;LeftControllerPosTravelX;LeftControllerPosTravelY;LeftControllerPosTravelZ;LeftControllerPosWorldX;LeftControllerPosWorldY;LeftControllerPosWorldZ;LeftControllerRotEulerX;LeftControllerRotEulerY;LeftControllerRotEulerZ;LeftControllerRotTravelX;LeftControllerRotTravelY;LeftControllerRotTravelZ;MirrorEffect;MoleActivatedDuration;MoleId;MoleIndexX;MoleIndexY;MoleLifeTime;MoleNormalizedIndexX;MoleNormalizedIndexY;MolePositionLocalX;MolePositionLocalY;MolePositionLocalZ;MolePositionWorldX;MolePositionWorldY;MolePositionWorldZ;MoleSize;MoleSpawnOrder;MoleSurfaceHitLocationX;MoleSurfaceHitLocationY;MoleType;MotorSpaceCenterPositionX;MotorSpaceCenterPositionY;MotorSpaceCenterPositionZ;MotorSpaceGainX;MotorSpaceGainY;MotorSpaceHeight;MotorSpaceMultiplier;MotorSpaceName;MotorSpaceWidth;ParticipantId;PlayedPattern;PointerShootOrder;PrismOffset;PupilTime;RightControllerLaserPosTravelX;RightControllerLaserPosTravelY;RightControllerLaserPosTravelZ;RightControllerLaserPosWorldX;RightControllerLaserPosWorldY;RightControllerLaserPosWorldZ;RightControllerLaserRotEulerX;RightControllerLaserRotEulerY;RightControllerLaserRotEulerZ;RightControllerMain;RightControllerPosTravelX;RightControllerPosTravelY;RightControllerPosTravelZ;RightControllerPosWorldX;RightControllerPosWorldY;RightControllerPosWorldZ;RightControllerRotEulerX;RightControllerRotEulerY;RightControllerRotEulerZ;RightControllerRotTravelX;RightControllerRotTravelY;RightControllerRotTravelZ;SessionID;TestId;TimeSinceLastEvent;Timestamp;UnityToPupilTimeOffset;WallBoundsXMax;WallBoundsXMin;WallBoundsYMax;WallBoundsYMin;WallBoundsZMax;WallBoundsZMin;WallCenterX;WallCenterY;WallCenterZ;WallColumnCount;WallCurveRatioX;WallCurveRatioY;WallRowCount;WallSizeX;WallSizeY;WallSizeZ
None;NULL;Controller (right);0;True;0902;9;2;3.3709;-1.6269;4.5040;3.3709;0.2231;5.0540;False;anonymous;Mole Hit;MoleEvent;None;5822;180;20230201112249;Normal;Playing;122.4578;57.54219;False;0.0060;1.2309;-0.2973;357.6259;4.1262;2.2904;0.0000;0.0000;0.0000;None;-1;0.2504022;-0.7919805;0.5568355;0.0000;0.0000;0.0000;-0.2200;1.9000;2.3000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.1282;0.2765;0.2552;0.0000;45.6318;0.0000;0.0000;0.0000;0.0000;False;1.1601;0902;9;2;4.0000;1.0000;0.1667;3.3709;-1.6269;4.5040;3.3709;0.2231;5.0540;0.6488;0024;-0.0873;0.1733;Target;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;None;18;0;0;0.0000;0.0000;0.0000;3.2849;0.3964;5.0499;0.0000;0.0000;0.0000;False;0.0000;0.0000;0.0000;0.6576;1.0288;-0.0385;52.3710;24.2129;65.2700;0.0000;0.0000;0.0000;2a709e7d-0405-4a89-99a2-89cb901f7841;0;0.0000;2023-02-01 11:23:47.1892;0;4.154678;-4.154678;5.010123;-1.310123;6.71;4.313337;0;1.85;5.511668;9;0.6;0.4;7;5;3.2;3
None;NULL;Controller (right);0;True;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;anonymous;Pointer Hover End;PointerEvent;None;5823;180;20230201112249;Normal;Playing;122.4342;57.56577;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;-1;0.2504022;-0.7919805;0.5568355;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;None;18;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2a709e7d-0405-4a89-99a2-89cb901f7841;0;0.0236;2023-02-01 11:23:47.2112;0;4.154678;-4.154678;5.010123;-1.310123;6.71;4.313337;0;1.85;5.511668;9;0.6;0.4;7;5;3.2;3
None;902;Controller (right);0;True;0704;7;4;1.8916;0.0000;5.6730;1.8916;1.8500;6.2230;False;anonymous;Mole Spawned;MoleEvent;None;5913;180;20230201112249;Normal;Playing;121.0639;58.93607;False;-0.0005;1.2306;-0.2971;357.4578;3.3923;3.0758;0.0071;0.0024;0.0429;None;-1;0.2504022;-0.7919805;0.5568355;0.0000;0.0000;0.0000;-0.2200;1.9000;2.3000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.1282;0.2765;0.2552;0.0000;45.6318;0.0000;0.0000;0.0000;0.0000;False;NULL;0704;7;4;4.0000;0.7500;0.5000;1.8916;0.0000;5.6730;1.8916;1.8500;6.2230;0.6272;0025;NULL;NULL;Target;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;None;18;0;0;0.0032;0.0030;0.0022;3.2721;0.5656;5.1613;0.0000;0.0000;0.0000;False;0.0004;0.0001;0.0011;0.6486;1.0500;-0.1154;49.9093;22.2512;64.8008;0.0418;0.2034;0.1830;2a709e7d-0405-4a89-99a2-89cb901f7841;0;1.3867;2023-02-01 11:23:48.5869;0;4.154678;-4.154678;5.010123;-1.310123;6.71;4.313337;0;1.85;5.511668;9;0.6;0.4;7;5;3.2;3
None;902;Controller (right);0;True;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;anonymous;Pointer Hover Begin;PointerEvent;None;5958;180;20230201112249;Normal;Playing;120.3541;59.64589;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;-1;0.2504022;-0.7919805;0.5568355;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;None;18;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2a709e7d-0405-4a89-99a2-89cb901f7841;0;0.6934;2023-02-01 11:23:49.2871;0;4.154678;-4.154678;5.010123;-1.310123;6.71;4.313337;0;1.85;5.511668;9;0.6;0.4;7;5;3.2;3
None;NULL;NULL;0;True;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;anonymous;Pointer Shoot;PointerEvent;None;5988;180;20230201112249;Normal;Playing;119.9064;60.09355;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;-1;-0.09172924;-0.5578331;0.8248685;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;None;NULL;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2a709e7d-0405-4a89-99a2-89cb901f7841;0;0.4477;2023-02-01 11:23:49.7351;0;4.154678;-4.154678;5.010123;-1.310123;6.71;4.313337;0;1.85;5.511668;9;0.6;0.4;7;5;3.2;3
None;NULL;Controller (right);0;True;0704;7;4;1.8916;0.0000;5.6730;1.8916;1.8500;6.2230;False;anonymous;Mole Hit;MoleEvent;None;5988;180;20230201112249;Normal;Playing;119.9064;60.09355;False;-0.0078;1.2306;-0.2946;357.6450;1.5262;4.0312;0.0000;0.0000;0.0000;None;-1;-0.09172924;-0.5578331;0.8248685;0.0000;0.0000;0.0000;-0.2200;1.9000;2.3000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.1282;0.2765;0.2552;0.0000;45.6318;0.0000;0.0000;0.0000;0.0000;False;1.1575;0704;7;4;4.0000;0.7500;0.5000;1.8916;0.0000;5.6730;1.8916;1.8500;6.2230;0.6272;0025;-0.0625;0.2871;Target;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;None;19;0;0;0.0000;0.0000;0.0000;1.8292;2.1371;6.0503;0.0000;0.0000;0.0000;False;0.0000;0.0000;0.0000;0.4341;1.2130;0.0968;33.9061;353.6545;62.3727;0.0000;0.0000;0.0000;2a709e7d-0405-4a89-99a2-89cb901f7841;0;0.0000;2023-02-01 11:23:49.7391;0;4.154678;-4.154678;5.010123;-1.310123;6.71;4.313337;0;1.85;5.511668;9;0.6;0.4;7;5;3.2;3
None;NULL;Controller (right);0;True;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;anonymous;Pointer Hover End;PointerEvent;None;5989;180;20230201112249;Normal;Playing;119.8847;60.11528;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;-1;-0.09172924;-0.5578331;0.8248685;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;None;19;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2a709e7d-0405-4a89-99a2-89cb901f7841;0;0.0217;2023-02-01 11:23:49.7571;0;4.154678;-4.154678;5.010123;-1.310123;6.71;4.313337;0;1.85;5.511668;9;0.6;0.4;7;5;3.2;3
None;704;Controller (right);0;True;0202;2;2;-2.7060;-1.6269;5.0219;-2.7060;0.2231;5.5719;False;anonymous;Mole Spawned;MoleEvent;None;6058;180;20230201112249;Normal;Playing;118.8695;61.13052;False;-0.0054;1.2304;-0.2946;357.7106;1.6643;3.7328;0.0341;0.0042;0.0294;None;-1;-0.09172924;-0.5578331;0.8248685;0.0000;0.0000;0.0000;-0.2200;1.9000;2.3000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.1282;0.2765;0.2552;0.0000;45.6318;0.0000;0.0000;0.0000;0.0000;False;NULL;0202;2;2;4.0000;0.1250;0.1667;-2.7060;-1.6269;5.0219;-2.7060;0.2231;5.5719;0.7050;0026;NULL;NULL;Target;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;None;19;0;0;0.0071;0.0020;0.0031;1.7354;2.1832;6.0918;0.0000;0.0000;0.0000;False;0.0009;0.0001;0.0002;0.4214;1.2168;0.1022;33.5911;352.6605;63.7111;0.0308;0.1089;0.0133;2a709e7d-0405-4a89-99a2-89cb901f7841;0;1.0298;2023-02-01 11:23:50.7796;0;4.154678;-4.154678;5.010123;-1.310123;6.71;4.313337;0;1.85;5.511668;9;0.6;0.4;7;5;3.2;3
None;704;Controller (right);0;True;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;anonymous;Pointer Hover Begin;PointerEvent;None;6117;180;20230201112249;Normal;Playing;117.9792;62.02081;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;-1;-0.09172924;-0.5578331;0.8248685;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;None;19;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2a709e7d-0405-4a89-99a2-89cb901f7841;0;0.8757;2023-02-01 11:23:51.6620;0;4.154678;-4.154678;5.010123;-1.310123;6.71;4.313337;0;1.85;5.511668;9;0.6;0.4;7;5;3.2;3
None;NULL;NULL;0;True;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;anonymous;Pointer Shoot;PointerEvent;None;6147;180;20230201112249;Normal;Playing;117.5183;62.48171;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;-1;-0.7239477;-0.6216201;0.2991458;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;None;NULL;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2a709e7d-0405-4a89-99a2-89cb901f7841;0;0.4609;2023-02-01 11:23:52.1233;0;4.154678;-4.154678;5.010123;-1.310123;6.71;4.313337;0;1.85;5.511668;9;0.6;0.4;7;5;3.2;3
None;NULL;Controller (right);0;True;0202;2;2;-2.7060;-1.6269;5.0219;-2.7060;0.2231;5.5719;False;anonymous;Mole Hit;MoleEvent;None;6147;180;20230201112249;Normal;Playing;117.5183;62.48171;False;-0.0274;1.2274;-0.2852;0.3600;355.6613;6.5553;0.0000;0.0000;0.0000;None;-1;-0.7239477;-0.6216201;0.2991458;0.0000;0.0000;0.0000;-0.2200;1.9000;2.3000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.1282;0.2765;0.2552;0.0000;45.6318;0.0000;0.0000;0.0000;0.0000;False;1.3512;0202;2;2;4.0000;0.1250;0.1667;-2.7060;-1.6269;5.0219;-2.7060;0.2231;5.5719;0.7050;0026;0.1092;-0.1496;Target;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;None;20;0;0;0.0000;0.0000;0.0000;-2.5969;0.0734;5.3782;0.0000;0.0000;0.0000;False;0.0000;0.0000;0.0000;-0.1033;0.9983;0.1559;38.4345;292.4511;84.2590;0.0000;0.0000;0.0000;2a709e7d-0405-4a89-99a2-89cb901f7841;0;0.0000;2023-02-01 11:23:52.1283;0;4.154678;-4.154678;5.010123;-1.310123;6.71;4.313337;0;1.85;5.511668;9;0.6;0.4;7;5;3.2;3
None;NULL;Controller (right);0;True;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;anonymous;Pointer Hover End;PointerEvent;None;6148;180;20230201112249;Normal;Playing;117.4962;62.5038;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;-1;-0.7239477;-0.6216201;0.2991458;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;None;20;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2a709e7d-0405-4a89-99a2-89cb901f7841;0;0.0221;2023-02-01 11:23:52.1443;0;4.154678;-4.154678;5.010123;-1.310123;6.71;4.313337;0;1.85;5.511668;9;0.6;0.4;7;5;3.2;3
None;202;Controller (right);0;True;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;anonymous;DistractorLeft Mole Spawned;MoleEvent;None;6196;180;20230201112249;Normal;Playing;116.7651;63.23492;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;-1;-0.7239477;-0.6216201;0.2991458;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;0707;7;7;4.0000;0.7500;1.0000;1.8916;2.3511;5.1001;1.8916;4.2011;5.6501;0.7774;0027;NULL;NULL;DistractorLeft;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;None;20;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2a709e7d-0405-4a89-99a2-89cb901f7841;0;0.7455;2023-02-01 11:23:52.8832;0;4.154678;-4.154678;5.010123;-1.310123;6.71;4.313337;0;1.85;5.511668;9;0.6;0.4;7;5;3.2;3
None;202;Controller (right);0;True;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;anonymous;Pointer Hover Begin;PointerEvent;None;6259;180;20230201112249;Normal;Playing;115.7339;64.26608;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;-1;-0.7239477;-0.6216201;0.2991458;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;None;20;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2a709e7d-0405-4a89-99a2-89cb901f7841;0;1.0168;2023-02-01 11:23:53.9088;0;4.154678;-4.154678;5.010123;-1.310123;6.71;4.313337;0;1.85;5.511668;9;0.6;0.4;7;5;3.2;3
None;707;Controller (right);0;True;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;anonymous;Pointer Hover End;PointerEvent;None;6266;180;20230201112249;Normal;Playing;115.6267;64.37327;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;-1;-0.7239477;-0.6216201;0.2991458;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;None;20;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2a709e7d-0405-4a89-99a2-89cb901f7841;0;0.1072;2023-02-01 11:23:54.0148;0;4.154678;-4.154678;5.010123;-1.310123;6.71;4.313337;0;1.85;5.511668;9;0.6;0.4;7;5;3.2;3
None;707;Controller (right);0;True;0402;4;2;-0.9727;-1.6269;5.6577;-0.9727;0.2231;6.2077;False;anonymous;Mole Spawned;MoleEvent;None;6348;180;20230201112249;Normal;Playing;114.4191;65.5809;False;-0.0180;1.2283;-0.2836;358.9489;1.0913;6.9006;0.0077;0.0284;0.0380;None;-1;-0.7239477;-0.6216201;0.2991458;0.0000;0.0000;0.0000;-0.2200;1.9000;2.3000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.1282;0.2765;0.2552;0.0000;45.6318;0.0000;0.0000;0.0000;0.0000;False;NULL;0402;4;2;4.0000;0.3750;0.1667;-0.9727;-1.6269;5.6577;-0.9727;0.2231;6.2077;0.7238;0028;NULL;NULL;Target;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;None;20;0;0;0.0015;0.0020;0.0007;1.1086;1.3052;6.2273;0.0000;0.0000;0.0000;False;0.0002;0.0002;0.0002;0.3493;1.1301;0.2170;38.0869;343.7145;57.0644;0.0431;0.0211;0.0684;2a709e7d-0405-4a89-99a2-89cb901f7841;0;1.2214;2023-02-01 11:23:55.2295;0;4.154678;-4.154678;5.010123;-1.310123;6.71;4.313337;0;1.85;5.511668;9;0.6;0.4;7;5;3.2;3
None;707;Controller (right);0;True;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;anonymous;Pointer Hover Begin;PointerEvent;None;6403;180;20230201112249;Normal;Playing;113.5958;66.40417;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;-1;-0.7239477;-0.6216201;0.2991458;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;None;20;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2a709e7d-0405-4a89-99a2-89cb901f7841;0;0.8095;2023-02-01 11:23:56.0456;0;4.154678;-4.154678;5.010123;-1.310123;6.71;4.313337;0;1.85;5.511668;9;0.6;0.4;7;5;3.2;3
None;NULL;NULL;0;True;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;anonymous;Pointer Shoot;PointerEvent;None;6433;180;20230201112249;Normal;Playing;113.1491;66.8509;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;-1;-0.4915592;-0.7696363;0.4074675;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;None;NULL;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2a709e7d-0405-4a89-99a2-89cb901f7841;0;0.4467;2023-02-01 11:23:56.4939;0;4.154678;-4.154678;5.010123;-1.310123;6.71;4.313337;0;1.85;5.511668;9;0.6;0.4;7;5;3.2;3
None;NULL;Controller (right);0;True;0402;4;2;-0.9727;-1.6269;5.6577;-0.9727;0.2231;6.2077;False;anonymous;Mole Hit;MoleEvent;None;6433;180;20230201112249;Normal;Playing;113.1491;66.8509;False;-0.0259;1.2269;-0.2830;359.3347;359.7602;7.3691;0.0000;0.0000;0.0000;None;-1;-0.4915592;-0.7696363;0.4074675;0.0000;0.0000;0.0000;-0.2200;1.9000;2.3000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.1282;0.2765;0.2552;0.0000;45.6318;0.0000;0.0000;0.0000;0.0000;False;1.2700;0402;4;2;4.0000;0.3750;0.1667;-0.9727;-1.6269;5.6577;-0.9727;0.2231;6.2077;0.7238;0028;-0.0095;0.1664;Target;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;None;21;0;0;0.0000;0.0000;0.0000;-0.9823;0.3894;6.0716;0.0000;0.0000;0.0000;False;0.0000;0.0000;0.0000;0.1151;1.0413;0.1568;50.3212;309.6563;58.0780;0.0000;0.0000;0.0000;2a709e7d-0405-4a89-99a2-89cb901f7841;0;0.0000;2023-02-01 11:23:56.4989;0;4.154678;-4.154678;5.010123;-1.310123;6.71;4.313337;0;1.85;5.511668;9;0.6;0.4;7;5;3.2;3
None;NULL;Controller (right);0;True;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;anonymous;Pointer Hover End;PointerEvent;None;6434;180;20230201112249;Normal;Playing;113.1255;66.87447;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;-1;-0.4915592;-0.7696363;0.4074675;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;None;21;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2a709e7d-0405-4a89-99a2-89cb901f7841;0;0.0236;2023-02-01 11:23:56.5159;0;4.154678;-4.154678;5.010123;-1.310123;6.71;4.313337;0;1.85;5.511668;9;0.6;0.4;7;5;3.2;3
