Email;Event;EyeCenter0X;EyeCenter0Y;EyeCenter0Z;EyeCenter1X;EyeCenter1Y;EyeCenter1Z;Framecount;GazeConfidence;GazeDistance;GazeNormal0X;GazeNormal0Y;GazeNormal0Z;GazeNormal1X;GazeNormal1Y;GazeNormal1Z;HeadCameraPosWorldX;HeadCameraPosWorldY;HeadCameraPosWorldZ;HeadCameraRotEulerX;HeadCameraRotEulerY;HeadCameraRotEulerZ;HeadCameraRotTravelX;HeadCameraRotTravelY;HeadCameraRotTravelZ;LeftControllerLaserPosTravelX;LeftControllerLaserPosTravelY;LeftControllerLaserPosTravelZ;LeftControllerLaserPosWorldX;LeftControllerLaserPosWorldY;LeftControllerLaserPosWorldZ;LeftControllerLaserRotEulerX;LeftControllerLaserRotEulerY;LeftControllerLaserRotEulerZ;LeftControllerPosTravelX;LeftControllerPosTravelY;LeftControllerPosTravelZ;LeftControllerPosWorldX;LeftControllerPosWorldY;LeftControllerPosWorldZ;LeftControllerRotEulerX;LeftControllerRotEulerY;LeftControllerRotEulerZ;LeftControllerRotTravelX;LeftControllerRotTravelY;LeftControllerRotTravelZ;LocalGazeDirectionX;LocalGazeDirectionY;LocalGazeDirectionZ;PupilTime;RightControllerLaserPosTravelX;RightControllerLaserPosTravelY;RightControllerLaserPosTravelZ;RightControllerLaserPosWorldX;RightControllerLaserPosWorldY;RightControllerLaserPosWorldZ;RightControllerLaserRotEulerX;RightControllerLaserRotEulerY;RightControllerLaserRotEulerZ;RightControllerPosTravelX;RightControllerPosTravelY;RightControllerPosTravelZ;RightControllerPosWorldX;RightControllerPosWorldY;RightControllerPosWorldZ;RightControllerRotEulerX;RightControllerRotEulerY;RightControllerRotEulerZ;RightControllerRotTravelX;RightControllerRotTravelY;RightControllerRotTravelZ;SessionID;Timestamp;UnityToPupilTimeOffset;ViewportLowerLeftX;ViewportLowerLeftY;ViewportLowerLeftZ;ViewportLowerMiddleX;ViewportLowerMiddleY;ViewportLowerMiddleZ;ViewportLowerRightX;ViewportLowerRightY;ViewportLowerRightZ;ViewportUpperLeftX;ViewportUpperLeftY;ViewportUpperLeftZ;ViewportUpperMiddleX;ViewportUpperMiddleY;ViewportUpperMiddleZ;ViewportUpperRightX;ViewportUpperRightY;ViewportUpperRightZ;WorldGazeDirectionX;WorldGazeDirectionY;WorldGazeDirectionZ;WorldGazeHitObjectIsMole;WorldGazeHitObjectIsWall;WorldGazeHitObjectMoleID;WorldGazeHitObjectName;WorldGazeHitPositionX;WorldGazeHitPositionY;WorldGazeHitPositionZ;WorldGazeOriginX;WorldGazeOriginY;WorldGazeOriginZ
test@gmail.com;Sample;NULL;NULL;NULL;NULL;NULL;NULL;4986;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0004;1.2230;-0.2724;0.4240;2.7695;1.8589;0.0091;0.0106;0.0145;0.0000;0.0000;0.0000;-0.2200;1.9000;2.3000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.1282;0.2765;0.2552;0.0000;45.6318;0.0000;0.0000;0.0000;0.0000;NULL;NULL;NULL;NULL;0.0096;0.0019;0.0032;-0.9015;-0.2839;5.8472;0.0000;0.0000;0.0000;0.0007;0.0003;0.0006;0.1192;0.9702;0.1353;340.0290;331.7835;321.2468;0.0614;0.1533;0.1776;2a709e7d-0405-4a89-99a2-89cb901f7841;2023-02-01 11:23:34.2175;NULL;-2.2199;-0.5875;4.1138;0.3651;-2.0694;3.4381;2.9499;-0.1957;3.7975;-3.0470;2.6489;4.8876;0.2711;5.0150;5.7268;2.8821;2.8298;4.3478;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
test@gmail.com;Sample;NULL;NULL;NULL;NULL;NULL;NULL;4987;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0004;1.2230;-0.2723;0.4202;2.7063;1.8441;0.0038;0.0632;0.0148;0.0000;0.0000;0.0000;-0.2200;1.9000;2.3000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.1282;0.2765;0.2552;0.0000;45.6318;0.0000;0.0000;0.0000;0.0000;NULL;NULL;NULL;NULL;0.0051;0.0019;0.0025;-0.9065;-0.2858;5.8447;0.0000;0.0000;0.0000;0.0005;0.0002;0.0005;0.1187;0.9704;0.1348;339.9720;331.6419;321.1389;0.0571;0.1416;0.1078;2a709e7d-0405-4a89-99a2-89cb901f7841;2023-02-01 11:23:34.2349;NULL;-2.2251;-0.5865;4.1115;0.3602;-2.0692;3.4388;2.9451;-0.1962;3.8009;-3.0523;2.6501;4.8842;0.2655;5.0154;5.7269;2.8775;2.8295;4.3509;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
test@gmail.com;Sample;NULL;NULL;NULL;NULL;NULL;NULL;4988;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0004;1.2230;-0.2722;0.3995;2.6832;1.8642;0.0207;0.0231;0.0201;0.0000;0.0000;0.0000;-0.2200;1.9000;2.3000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.1282;0.2765;0.2552;0.0000;45.6318;0.0000;0.0000;0.0000;0.0000;NULL;NULL;NULL;NULL;0.0046;0.0012;0.0001;-0.9112;-0.2846;5.8449;0.0000;0.0000;0.0000;0.0007;0.0003;0.0005;0.1180;0.9701;0.1343;339.9121;331.4834;321.2899;0.0598;0.1585;0.1510;2a709e7d-0405-4a89-99a2-89cb901f7841;2023-02-01 11:23:34.2526;NULL;-2.2262;-0.5858;4.1113;0.3599;-2.0678;3.4402;2.9440;-0.1937;3.8027;-3.0549;2.6508;4.8825;0.2617;5.0176;5.7257;2.8750;2.8321;4.3516;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
test@gmail.com;Sample;NULL;NULL;NULL;NULL;NULL;NULL;4989;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0005;1.2230;-0.2722;0.3796;2.5987;1.8746;0.0199;0.0845;0.0104;0.0000;0.0000;0.0000;-0.2200;1.9000;2.3000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.1282;0.2765;0.2552;0.0000;45.6318;0.0000;0.0000;0.0000;0.0000;NULL;NULL;NULL;NULL;0.0051;0.0021;0.0024;-0.9162;-0.2867;5.8424;0.0000;0.0000;0.0000;0.0005;0.0000;0.0002;0.1176;0.9700;0.1341;339.9153;331.3644;321.5909;0.0032;0.1190;0.3010;2a709e7d-0405-4a89-99a2-89cb901f7841;2023-02-01 11:23:34.2686;NULL;-2.2322;-0.5847;4.1087;0.3552;-2.0664;3.4419;2.9384;-0.1917;3.8076;-3.0627;2.6520;4.8776;0.2522;5.0197;5.7249;2.8680;2.8343;4.3554;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
test@gmail.com;Sample;NULL;NULL;NULL;NULL;NULL;NULL;4990;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0006;1.2231;-0.2722;0.3626;2.5551;1.8752;0.0170;0.0436;0.0006;0.0000;0.0000;0.0000;-0.2200;1.9000;2.3000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.1282;0.2765;0.2552;0.0000;45.6318;0.0000;0.0000;0.0000;0.0000;NULL;NULL;NULL;NULL;0.0035;0.0006;0.0008;-0.9197;-0.2873;5.8416;0.0000;0.0000;0.0000;0.0001;0.0004;0.0001;0.1175;0.9696;0.1340;339.9803;331.3247;321.7362;0.0650;0.0397;0.1453;2a709e7d-0405-4a89-99a2-89cb901f7841;2023-02-01 11:23:34.2846;NULL;-2.2354;-0.5835;4.1075;0.3525;-2.0652;3.4431;2.9354;-0.1903;3.8102;-3.0666;2.6534;4.8748;0.2476;5.0216;5.7239;2.8645;2.8358;4.3571;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
test@gmail.com;Sample;NULL;NULL;NULL;NULL;NULL;NULL;4991;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0008;1.2232;-0.2722;0.3656;2.5273;1.8614;0.0030;0.0278;0.0139;0.0000;0.0000;0.0000;-0.2200;1.9000;2.3000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.1282;0.2765;0.2552;0.0000;45.6318;0.0000;0.0000;0.0000;0.0000;NULL;NULL;NULL;NULL;0.0004;0.0033;0.0021;-0.9201;-0.2906;5.8395;0.0000;0.0000;0.0000;0.0002;0.0002;0.0000;0.1173;0.9694;0.1340;340.0462;331.3077;321.8358;0.0659;0.0170;0.0996;2a709e7d-0405-4a89-99a2-89cb901f7841;2023-02-01 11:23:34.3016;NULL;-2.2378;-0.5830;4.1064;0.3501;-2.0654;3.4431;2.9332;-0.1911;3.8116;-3.0686;2.6541;4.8734;0.2458;5.0214;5.7242;2.8628;2.8350;4.3585;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
test@gmail.com;Sample;NULL;NULL;NULL;NULL;NULL;NULL;4992;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0009;1.2232;-0.2722;0.3363;2.5182;1.8236;0.0293;0.0091;0.0378;0.0000;0.0000;0.0000;-0.2200;1.9000;2.3000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.1282;0.2765;0.2552;0.0000;45.6318;0.0000;0.0000;0.0000;0.0000;NULL;NULL;NULL;NULL;0.0013;0.0021;0.0017;-0.9214;-0.2927;5.8378;0.0000;0.0000;0.0000;0.0001;0.0004;0.0001;0.1172;0.9690;0.1339;340.0292;331.2899;322.0311;0.0170;0.0178;0.1953;2a709e7d-0405-4a89-99a2-89cb901f7841;2023-02-01 11:23:34.3180;NULL;-2.2396;-0.5792;4.1070;0.3475;-2.0636;3.4450;2.9318;-0.1908;3.8128;-3.0683;2.6588;4.8722;0.2474;5.0245;5.7222;2.8632;2.8357;4.3581;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
test@gmail.com;Sample;NULL;NULL;NULL;NULL;NULL;NULL;4993;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0011;1.2233;-0.2722;0.3410;2.5253;1.7622;0.0047;0.0071;0.0613;0.0000;0.0000;0.0000;-0.2200;1.9000;2.3000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.1282;0.2765;0.2552;0.0000;45.6318;0.0000;0.0000;0.0000;0.0000;NULL;NULL;NULL;NULL;0.0001;0.0033;0.0023;-0.9215;-0.2960;5.8355;0.0000;0.0000;0.0000;0.0000;0.0001;0.0000;0.1172;0.9689;0.1338;339.9728;331.3162;322.1956;0.0564;0.0263;0.1644;2a709e7d-0405-4a89-99a2-89cb901f7841;2023-02-01 11:23:34.3362;NULL;-2.2407;-0.5768;4.1071;0.3447;-2.0640;3.4447;2.9310;-0.1940;3.8123;-3.0659;2.6620;4.8725;0.2524;5.0241;5.7222;2.8657;2.8325;4.3577;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
test@gmail.com;Sample;NULL;NULL;NULL;NULL;NULL;NULL;4994;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0012;1.2233;-0.2723;0.3367;2.5246;1.7193;0.0043;0.0007;0.0430;0.0000;0.0000;0.0000;-0.2200;1.9000;2.3000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.1282;0.2765;0.2552;0.0000;45.6318;0.0000;0.0000;0.0000;0.0000;NULL;NULL;NULL;NULL;0.0004;0.0009;0.0003;-0.9211;-0.2969;5.8352;0.0000;0.0000;0.0000;0.0003;0.0003;0.0001;0.1175;0.9686;0.1339;340.0362;331.4766;321.9653;0.0633;0.1604;0.2303;2a709e7d-0405-4a89-99a2-89cb901f7841;2023-02-01 11:23:34.3546;NULL;-2.2420;-0.5747;4.1073;0.3423;-2.0638;3.4450;2.9300;-0.1957;3.8124;-3.0648;2.6649;4.8723;0.2554;5.0245;5.7218;2.8671;2.8309;4.3575;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
test@gmail.com;Sample;NULL;NULL;NULL;NULL;NULL;NULL;4995;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0015;1.2234;-0.2723;0.3230;2.5530;1.6619;0.0137;0.0285;0.0574;0.0000;0.0000;0.0000;-0.2200;1.9000;2.3000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.1282;0.2765;0.2552;0.0000;45.6318;0.0000;0.0000;0.0000;0.0000;NULL;NULL;NULL;NULL;0.0025;0.0029;0.0013;-0.9186;-0.2998;5.8339;0.0000;0.0000;0.0000;0.0001;0.0002;0.0001;0.1175;0.9684;0.1340;340.0744;331.5342;321.8533;0.0382;0.0576;0.1120;2a709e7d-0405-4a89-99a2-89cb901f7841;2023-02-01 11:23:34.3722;NULL;-2.2413;-0.5712;4.1089;0.3412;-2.0631;3.4457;2.9309;-0.1974;3.8113;-3.0605;2.6694;4.8734;0.2624;5.0260;5.7205;2.8712;2.8294;4.3555;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
test@gmail.com;Sample;NULL;NULL;NULL;NULL;NULL;NULL;4996;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0017;1.2234;-0.2724;0.3057;2.5869;1.6202;0.0172;0.0338;0.0417;0.0000;0.0000;0.0000;-0.2200;1.9000;2.3000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.1282;0.2765;0.2552;0.0000;45.6318;0.0000;0.0000;0.0000;0.0000;NULL;NULL;NULL;NULL;0.0004;0.0016;0.0014;-0.9189;-0.3015;5.8325;0.0000;0.0000;0.0000;0.0001;0.0003;0.0002;0.1173;0.9681;0.1338;340.0464;331.4734;321.9457;0.0279;0.0608;0.0924;2a709e7d-0405-4a89-99a2-89cb901f7841;2023-02-01 11:23:34.3872;NULL;-2.2397;-0.5680;4.1107;0.3413;-2.0620;3.4466;2.9326;-0.1980;3.8099;-3.0561;2.6734;4.8747;0.2690;5.0279;5.7190;2.8754;2.8290;4.3532;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
test@gmail.com;Sample;NULL;NULL;NULL;NULL;NULL;NULL;4997;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0019;1.2235;-0.2724;0.2942;2.5879;1.5965;0.0115;0.0011;0.0237;0.0000;0.0000;0.0000;-0.2200;1.9000;2.3000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.1282;0.2765;0.2552;0.0000;45.6318;0.0000;0.0000;0.0000;0.0000;NULL;NULL;NULL;NULL;0.0010;0.0021;0.0015;-0.9200;-0.3036;5.8310;0.0000;0.0000;0.0000;0.0003;0.0001;0.0001;0.1171;0.9680;0.1337;339.9776;331.3764;321.9937;0.0688;0.0970;0.0480;2a709e7d-0405-4a89-99a2-89cb901f7841;2023-02-01 11:23:34.4048;NULL;-2.2402;-0.5661;4.1111;0.3402;-2.0613;3.4473;2.9323;-0.1983;3.8102;-3.0553;2.6758;4.8744;0.2708;5.0291;5.7182;2.8763;2.8289;4.3528;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
test@gmail.com;Sample;NULL;NULL;NULL;NULL;NULL;NULL;4998;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0022;1.2235;-0.2725;0.3008;2.6179;1.5334;0.0065;0.0300;0.0631;0.0000;0.0000;0.0000;-0.2200;1.9000;2.3000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.1282;0.2765;0.2552;0.0000;45.6318;0.0000;0.0000;0.0000;0.0000;NULL;NULL;NULL;NULL;0.0021;0.0012;0.0013;-0.9221;-0.3048;5.8297;0.0000;0.0000;0.0000;0.0003;0.0003;0.0003;0.1168;0.9677;0.1335;339.9472;331.2827;322.0192;0.0304;0.0937;0.0255;2a709e7d-0405-4a89-99a2-89cb901f7841;2023-02-01 11:23:34.4216;NULL;-2.2396;-0.5639;4.1121;0.3388;-2.0618;3.4468;2.9331;-0.2018;3.8084;-3.0507;2.6789;4.8760;0.2784;5.0285;5.7182;2.8808;2.8255;4.3513;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
test@gmail.com;Sample;NULL;NULL;NULL;NULL;NULL;NULL;4999;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0023;1.2235;-0.2726;0.2968;2.6272;1.5143;0.0040;0.0092;0.0191;0.0000;0.0000;0.0000;-0.2200;1.9000;2.3000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.1282;0.2765;0.2552;0.0000;45.6318;0.0000;0.0000;0.0000;0.0000;NULL;NULL;NULL;NULL;0.0020;0.0021;0.0016;-0.9241;-0.3068;5.8281;0.0000;0.0000;0.0000;0.0004;0.0002;0.0001;0.1164;0.9675;0.1334;339.9633;331.2006;322.0827;0.0161;0.0821;0.0635;2a709e7d-0405-4a89-99a2-89cb901f7841;2023-02-01 11:23:34.4376;NULL;-2.2393;-0.5628;4.1126;0.3385;-2.0616;3.4470;2.9335;-0.2024;3.8080;-3.0492;2.6804;4.8763;0.2808;5.0289;5.7178;2.8822;2.8249;4.3507;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
test@gmail.com;Sample;NULL;NULL;NULL;NULL;NULL;NULL;5000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0024;1.2235;-0.2726;0.3014;2.6541;1.4924;0.0047;0.0270;0.0219;0.0000;0.0000;0.0000;-0.2200;1.9000;2.3000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.1282;0.2765;0.2552;0.0000;45.6318;0.0000;0.0000;0.0000;0.0000;NULL;NULL;NULL;NULL;0.0030;0.0015;0.0018;-0.9271;-0.3083;5.8264;0.0000;0.0000;0.0000;0.0004;0.0002;0.0003;0.1160;0.9673;0.1331;339.9667;331.1155;322.2072;0.0034;0.0851;0.1245;2a709e7d-0405-4a89-99a2-89cb901f7841;2023-02-01 11:23:34.4536;NULL;-2.2378;-0.5622;4.1135;0.3391;-2.0620;3.4465;2.9349;-0.2038;3.8065;-3.0461;2.6812;4.8778;0.2852;5.0284;5.7178;2.8851;2.8235;4.3493;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
test@gmail.com;Sample;NULL;NULL;NULL;NULL;NULL;NULL;5001;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0025;1.2235;-0.2726;0.3080;2.6769;1.4843;0.0066;0.0228;0.0081;0.0000;0.0000;0.0000;-0.2200;1.9000;2.3000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.1282;0.2765;0.2552;0.0000;45.6318;0.0000;0.0000;0.0000;0.0000;NULL;NULL;NULL;NULL;0.0030;0.0014;0.0015;-0.9301;-0.3098;5.8249;0.0000;0.0000;0.0000;0.0004;0.0001;0.0001;0.1156;0.9672;0.1330;339.9700;331.0436;322.2847;0.0033;0.0719;0.0775;2a709e7d-0405-4a89-99a2-89cb901f7841;2023-02-01 11:23:34.4706;NULL;-2.2363;-0.5623;4.1142;0.3401;-2.0624;3.4460;2.9364;-0.2046;3.8052;-3.0438;2.6811;4.8792;0.2882;5.0278;5.7181;2.8872;2.8226;4.3483;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
test@gmail.com;Sample;NULL;NULL;NULL;NULL;NULL;NULL;5002;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0026;1.2235;-0.2727;0.2831;2.7008;1.4862;0.0249;0.0239;0.0019;0.0000;0.0000;0.0000;-0.2200;1.9000;2.3000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.1282;0.2765;0.2552;0.0000;45.6318;0.0000;0.0000;0.0000;0.0000;NULL;NULL;NULL;NULL;0.0032;0.0008;0.0013;-0.9333;-0.3106;5.8236;0.0000;0.0000;0.0000;0.0002;0.0002;0.0002;0.1154;0.9670;0.1327;339.9813;331.0117;322.2208;0.0114;0.0319;0.0639;2a709e7d-0405-4a89-99a2-89cb901f7841;2023-02-01 11:23:34.4876;NULL;-2.2342;-0.5606;4.1158;0.3420;-2.0608;3.4472;2.9383;-0.2027;3.8045;-3.0416;2.6831;4.8797;0.2906;5.0304;5.7163;2.8892;2.8247;4.3464;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
test@gmail.com;Sample;NULL;NULL;NULL;NULL;NULL;NULL;5003;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0026;1.2235;-0.2727;0.2805;2.7238;1.5127;0.0026;0.0230;0.0266;0.0000;0.0000;0.0000;-0.2200;1.9000;2.3000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.1282;0.2765;0.2552;0.0000;45.6318;0.0000;0.0000;0.0000;0.0000;NULL;NULL;NULL;NULL;0.0019;0.0015;0.0014;-0.9352;-0.3120;5.8223;0.0000;0.0000;0.0000;0.0004;0.0000;0.0002;0.1150;0.9670;0.1326;339.9636;330.9825;322.2190;0.0177;0.0291;0.0018;2a709e7d-0405-4a89-99a2-89cb901f7841;2023-02-01 11:23:34.5046;NULL;-2.2316;-0.5615;4.1167;0.3450;-2.0606;3.4472;2.9407;-0.2013;3.8033;-3.0402;2.6818;4.8809;0.2913;5.0306;5.7160;2.8903;2.8262;4.3452;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
test@gmail.com;Sample;NULL;NULL;NULL;NULL;NULL;NULL;5004;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0027;1.2235;-0.2729;0.2802;2.7064;1.5522;0.0004;0.0174;0.0395;0.0000;0.0000;0.0000;-0.2200;1.9000;2.3000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.1282;0.2765;0.2552;0.0000;45.6318;0.0000;0.0000;0.0000;0.0000;NULL;NULL;NULL;NULL;0.0032;0.0002;0.0010;-0.9384;-0.3122;5.8213;0.0000;0.0000;0.0000;0.0004;0.0001;0.0004;0.1146;0.9669;0.1322;339.9198;330.8828;322.3817;0.0438;0.0998;0.1628;2a709e7d-0405-4a89-99a2-89cb901f7841;2023-02-01 11:23:34.5226;NULL;-2.2317;-0.5632;4.1158;0.3462;-2.0605;3.4470;2.9404;-0.1994;3.8041;-3.0428;2.6796;4.8798;0.2868;5.0306;5.7161;2.8878;2.8280;4.3459;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
test@gmail.com;Sample;NULL;NULL;NULL;NULL;NULL;NULL;5005;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0027;1.2234;-0.2729;0.2773;2.6902;1.5541;0.0028;0.0162;0.0019;0.0000;0.0000;0.0000;-0.2200;1.9000;2.3000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.1282;0.2765;0.2552;0.0000;45.6318;0.0000;0.0000;0.0000;0.0000;NULL;NULL;NULL;NULL;0.0035;0.0003;0.0008;-0.9419;-0.3125;5.8205;0.0000;0.0000;0.0000;0.0006;0.0001;0.0001;0.1140;0.9670;0.1321;339.9193;330.7691;322.4919;0.0005;0.1136;0.1101;2a709e7d-0405-4a89-99a2-89cb901f7841;2023-02-01 11:23:34.5386;NULL;-2.2328;-0.5631;4.1152;0.3453;-2.0603;3.4472;2.9393;-0.1991;3.8049;-3.0442;2.6797;4.8789;0.2850;5.0309;5.7159;2.8865;2.8283;4.3466;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
test@gmail.com;Sample;NULL;NULL;NULL;NULL;NULL;NULL;5006;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0026;1.2234;-0.2730;0.2699;2.6476;1.5431;0.0033;0.0069;0.0004;0.0000;0.0000;0.0000;-0.2200;1.9000;2.3000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.1282;0.2765;0.2552;0.0000;45.6318;0.0000;0.0000;0.0000;0.0000;NULL;NULL;NULL;NULL;0.0004;0.0001;0.0003;-0.9464;-0.3120;5.8198;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.1136;0.9669;0.1318;339.9460;330.6677;322.5393;0.0000;0.0000;0.0000;2a709e7d-0405-4a89-99a2-89cb901f7841;2023-02-01 11:23:34.5626;NULL;-2.2365;-0.5621;4.1137;0.3419;-2.0599;3.4479;2.9360;-0.1991;3.8072;-3.0479;2.6809;4.8763;0.2812;5.0316;5.7155;2.8833;2.8284;4.3485;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
test@gmail.com;Sample;NULL;NULL;NULL;NULL;NULL;NULL;5007;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0025;1.2234;-0.2730;0.2559;2.6057;1.5460;0.0140;0.0419;0.0030;0.0000;0.0000;0.0000;-0.2200;1.9000;2.3000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.1282;0.2765;0.2552;0.0000;45.6318;0.0000;0.0000;0.0000;0.0000;NULL;NULL;NULL;NULL;0.0037;0.0004;0.0009;-0.9502;-0.3124;5.8189;0.0000;0.0000;0.0000;0.0007;0.0001;0.0002;0.1129;0.9669;0.1315;339.9199;330.5103;322.6360;0.0260;0.1573;0.0967;2a709e7d-0405-4a89-99a2-89cb901f7841;2023-02-01 11:23:34.5886;NULL;-2.2397;-0.5612;4.1125;0.3393;-2.0590;3.4489;2.9330;-0.1980;3.8097;-3.0518;2.6820;4.8737;0.2765;5.0331;5.7148;2.8797;2.8297;4.3502;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
test@gmail.com;Sample;NULL;NULL;NULL;NULL;NULL;NULL;5008;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0025;1.2234;-0.2731;0.2412;2.5753;1.5373;0.0147;0.0304;0.0087;0.0000;0.0000;0.0000;-0.2200;1.9000;2.3000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.1282;0.2765;0.2552;0.0000;45.6318;0.0000;0.0000;0.0000;0.0000;NULL;NULL;NULL;NULL;0.0059;0.0001;0.0016;-0.9561;-0.3125;5.8172;0.0000;0.0000;0.0000;0.0007;0.0002;0.0004;0.1122;0.9670;0.1311;339.8163;330.4374;322.8647;0.1036;0.0729;0.2287;2a709e7d-0405-4a89-99a2-89cb901f7841;2023-02-01 11:23:34.6066;NULL;-2.2423;-0.5597;4.1117;0.3368;-2.0581;3.4498;2.9306;-0.1973;3.8115;-3.0544;2.6838;4.8716;0.2739;5.0346;5.7138;2.8775;2.8305;4.3512;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
